main_team,team_group,competition,away_home,n_matches,avg_win,avg_draw,avg_loss,win_streak_weighted,draw_streak_weighted,loss_streak_weighted,tot_giornata,win_streak_weighted_ratio,draw_streak_weighted_ratio,loss_streak_weighted_ratio
Valladolid,0,La Liga,away,6,0.16666666666666666,0.0,0.8333333333333334,21.0,0.0,86.0,107.0,0.19626168224299065,0.0,0.8037383177570093
Valladolid,0,La Liga,home,5,0.2,0.2,0.6,11.0,8.0,43.0,62.0,0.1774193548387097,0.12903225806451613,0.6935483870967742
Valladolid,1,La Liga,away,5,0.0,0.2,0.8,0.0,2.0,57.0,59.0,0.0,0.03389830508474576,0.9661016949152542
Valladolid,1,La Liga,home,5,0.2,0.4,0.4,10.0,51.0,23.0,84.0,0.11904761904761904,0.6071428571428571,0.27380952380952384
Valladolid,2,La Liga,away,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.0,26.0,9.0,42.0,0.16666666666666666,0.6190476190476191,0.21428571428571427
Valladolid,2,La Liga,home,4,1.0,0.0,0.0,61.0,0.0,0.0,61.0,1.0,0.0,0.0
Valladolid,all,La Liga,away,14,0.14285714285714285,0.14285714285714285,0.7142857142857143,28.0,28.0,152.0,208.0,0.1346153846153846,0.1346153846153846,0.7307692307692307
Valladolid,all,La Liga,home,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,82.0,59.0,66.0,207.0,0.3961352657004831,0.28502415458937197,0.3188405797101449
Vallecano,0,La Liga,away,4,0.25,0.5,0.25,19.0,11.0,6.0,36.0,0.5277777777777778,0.3055555555555556,0.16666666666666666
Vallecano,0,La Liga,home,5,0.2,0.2,0.6,13.0,25.0,63.0,101.0,0.12871287128712872,0.24752475247524752,0.6237623762376238
Vallecano,1,La Liga,away,5,0.2,0.2,0.6,12.0,15.0,54.0,81.0,0.14814814814814814,0.18518518518518517,0.6666666666666666
Vallecano,1,La Liga,home,5,0.2,0.6,0.2,11.0,64.0,3.0,78.0,0.14102564102564102,0.8205128205128205,0.038461538461538464
Vallecano,2,La Liga,away,5,0.4,0.4,0.2,19.0,50.0,8.0,77.0,0.24675324675324675,0.6493506493506493,0.1038961038961039
Vallecano,2,La Liga,home,4,0.75,0.25,0.0,33.0,9.0,0.0,42.0,0.7857142857142857,0.21428571428571427,0.0
Vallecano,all,La Liga,away,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,50.0,76.0,68.0,194.0,0.25773195876288657,0.3917525773195876,0.35051546391752575
Vallecano,all,La Liga,home,14,0.35714285714285715,0.35714285714285715,0.2857142857142857,57.0,98.0,66.0,221.0,0.2579185520361991,0.4434389140271493,0.2986425339366516
Verona,0,Serie A,away,4,0.0,0.0,1.0,0.0,0.0,75.0,75.0,0.0,0.0,1.0
Verona,0,Serie A,home,6,0.0,0.16666666666666666,0.8333333333333334,0.0,21.0,40.0,61.0,0.0,0.3442622950819672,0.6557377049180327
Verona,1,Serie A,away,7,0.0,0.5714285714285714,0.42857142857142855,0.0,42.0,31.0,73.0,0.0,0.5753424657534246,0.4246575342465753
Verona,1,Serie A,home,4,0.25,0.25,0.5,29.0,26.0,32.0,87.0,0.3333333333333333,0.2988505747126437,0.367816091954023
Verona,2,Serie A,away,3,0.0,0.3333333333333333,0.6666666666666666,0.0,25.0,36.0,61.0,0.0,0.4098360655737705,0.5901639344262295
Verona,2,Serie A,home,5,0.8,0.0,0.2,63.0,0.0,15.0,78.0,0.8076923076923077,0.0,0.19230769230769232
Verona,all,Serie A,away,14,0.0,0.35714285714285715,0.6428571428571429,0.0,67.0,142.0,209.0,0.0,0.32057416267942584,0.6794258373205742
Verona,all,Serie A,home,15,0.3333333333333333,0.13333333333333333,0.5333333333333333,92.0,47.0,87.0,226.0,0.40707964601769914,0.2079646017699115,0.38495575221238937
Villarreal,0,La Liga,away,6,0.3333333333333333,0.0,0.6666666666666666,31.0,0.0,35.0,66.0,0.4696969696969697,0.0,0.5303030303030303
Villarreal,0,La Liga,home,4,0.5,0.25,0.25,44.0,26.0,22.0,92.0,0.4782608695652174,0.2826086956521739,0.2391304347826087
Villarreal,1,La Liga,away,4,0.25,0.5,0.25,27.0,24.0,23.0,74.0,0.36486486486486486,0.32432432432432434,0.3108108108108108
Villarreal,1,La Liga,home,5,0.4,0.2,0.4,27.0,6.0,32.0,65.0,0.4153846153846154,0.09230769230769231,0.49230769230769234
Villarreal,2,La Liga,away,5,0.6,0.2,0.2,40.0,3.0,21.0,64.0,0.625,0.046875,0.328125
Villarreal,2,La Liga,home,4,1.0,0.0,0.0,54.0,0.0,0.0,54.0,1.0,0.0,0.0
Villarreal,all,La Liga,away,15,0.4,0.2,0.4,98.0,27.0,79.0,204.0,0.4803921568627451,0.1323529411764706,0.3872549019607843
Villarreal,all,La Liga,home,13,0.6153846153846154,0.15384615384615385,0.23076923076923078,125.0,32.0,54.0,211.0,0.5924170616113744,0.15165876777251186,0.2559241706161137
Werder Bremen,0,Bundesliga,away,5,0.2,0.2,0.6,3.0,7.0,46.0,56.0,0.05357142857142857,0.125,0.8214285714285714
Werder Bremen,0,Bundesliga,home,5,0.0,0.0,1.0,0.0,0.0,80.0,80.0,0.0,0.0,1.0
Werder Bremen,1,Bundesliga,away,6,0.16666666666666666,0.5,0.3333333333333333,9.0,53.0,39.0,101.0,0.0891089108910891,0.5247524752475248,0.38613861386138615
Werder Bremen,1,Bundesliga,home,5,0.4,0.0,0.6,26.0,0.0,42.0,68.0,0.38235294117647056,0.0,0.6176470588235294
Werder Bremen,2,Bundesliga,away,2,1.0,0.0,0.0,24.0,0.0,0.0,24.0,1.0,0.0,0.0
Werder Bremen,2,Bundesliga,home,4,0.75,0.25,0.0,47.0,2.0,0.0,49.0,0.9591836734693877,0.04081632653061224,0.0
Werder Bremen,all,Bundesliga,away,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,36.0,60.0,85.0,181.0,0.19889502762430938,0.3314917127071823,0.4696132596685083
Werder Bremen,all,Bundesliga,home,14,0.35714285714285715,0.07142857142857142,0.5714285714285714,73.0,2.0,122.0,197.0,0.37055837563451777,0.01015228426395939,0.6192893401015228
West Ham,0,Premier League,away,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,4.0,22.0,81.0,107.0,0.037383177570093455,0.205607476635514,0.7570093457943925
West Ham,0,Premier League,home,5,0.0,0.4,0.6,0.0,32.0,34.0,66.0,0.0,0.48484848484848486,0.5151515151515151
West Ham,1,Premier League,away,4,0.25,0.0,0.75,31.0,0.0,38.0,69.0,0.4492753623188406,0.0,0.5507246376811594
West Ham,1,Premier League,home,5,0.4,0.2,0.4,19.0,23.0,33.0,75.0,0.25333333333333335,0.30666666666666664,0.44
West Ham,2,Premier League,away,4,0.0,0.5,0.5,0.0,30.0,10.0,40.0,0.0,0.75,0.25
West Ham,2,Premier League,home,5,0.8,0.0,0.2,88.0,0.0,16.0,104.0,0.8461538461538461,0.0,0.15384615384615385
West Ham,all,Premier League,away,14,0.14285714285714285,0.21428571428571427,0.6428571428571429,35.0,52.0,129.0,216.0,0.16203703703703703,0.24074074074074073,0.5972222222222222
West Ham,all,Premier League,home,15,0.4,0.2,0.4,107.0,55.0,83.0,245.0,0.43673469387755104,0.22448979591836735,0.33877551020408164
Wolfsburg,0,Bundesliga,away,5,0.2,0.2,0.6,6.0,11.0,13.0,30.0,0.2,0.36666666666666664,0.43333333333333335
Wolfsburg,0,Bundesliga,home,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,30.0,47.0,40.0,117.0,0.2564102564102564,0.4017094017094017,0.3418803418803419
Wolfsburg,1,Bundesliga,away,6,0.5,0.16666666666666666,0.3333333333333333,50.0,9.0,45.0,104.0,0.4807692307692308,0.08653846153846154,0.4326923076923077
Wolfsburg,1,Bundesliga,home,4,0.0,0.75,0.25,0.0,37.0,5.0,42.0,0.0,0.8809523809523809,0.11904761904761904
Wolfsburg,2,Bundesliga,away,3,0.6666666666666666,0.3333333333333333,0.0,42.0,20.0,0.0,62.0,0.6774193548387096,0.3225806451612903,0.0
Wolfsburg,2,Bundesliga,home,3,0.6666666666666666,0.3333333333333333,0.0,20.0,3.0,0.0,23.0,0.8695652173913043,0.13043478260869565,0.0
Wolfsburg,all,Bundesliga,away,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,98.0,40.0,58.0,196.0,0.5,0.20408163265306123,0.29591836734693877
Wolfsburg,all,Bundesliga,home,13,0.3076923076923077,0.46153846153846156,0.23076923076923078,50.0,87.0,45.0,182.0,0.27472527472527475,0.47802197802197804,0.24725274725274726
Wolves,0,Premier League,away,4,0.0,0.25,0.75,0.0,19.0,51.0,70.0,0.0,0.2714285714285714,0.7285714285714285
Wolves,0,Premier League,home,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,26.0,4.0,57.0,87.0,0.2988505747126437,0.04597701149425287,0.6551724137931034
Wolves,1,Premier League,away,6,0.0,0.3333333333333333,0.6666666666666666,0.0,39.0,38.0,77.0,0.0,0.5064935064935064,0.4935064935064935
Wolves,1,Premier League,home,4,0.75,0.25,0.0,73.0,2.0,0.0,75.0,0.9733333333333334,0.02666666666666667,0.0
Wolves,2,Premier League,away,5,0.4,0.4,0.2,40.0,34.0,1.0,75.0,0.5333333333333333,0.4533333333333333,0.013333333333333334
Wolves,2,Premier League,home,5,0.4,0.0,0.6,17.0,0.0,65.0,82.0,0.2073170731707317,0.0,0.7926829268292683
Wolves,all,Premier League,away,15,0.13333333333333333,0.3333333333333333,0.5333333333333333,40.0,92.0,90.0,222.0,0.18018018018018017,0.4144144144144144,0.40540540540540543
Wolves,all,Premier League,home,15,0.4,0.13333333333333333,0.4666666666666667,116.0,6.0,122.0,244.0,0.47540983606557374,0.02459016393442623,0.5
