n_matches,main_team,team_group,competition,no_goal,no_goal_streak_weighted,goal_streak_weighted,tot_giornata,no_goal_streak_weighted_ratio,goal_streak_weighted_ratio,no_goal_ratio,goal_ratio,curr_giornata
1,Torino,all,Serie A,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Tottenham,1,Premier League,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,Tottenham,all,Premier League,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,Udinese,2,Serie A,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Udinese,all,Serie A,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Union Berlin,1,Bundesliga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Union Berlin,all,Bundesliga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Valencia,0,La Liga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Valencia,all,La Liga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Valladolid,1,La Liga,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,Valladolid,all,La Liga,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,Vallecano,2,La Liga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Vallecano,all,La Liga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Verona,1,Serie A,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,Verona,all,Serie A,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,Villarreal,0,La Liga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Villarreal,all,La Liga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Werder Bremen,2,Bundesliga,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,Werder Bremen,all,Bundesliga,0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2
1,West Ham,2,Premier League,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,West Ham,all,Premier League,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Wolfsburg,0,Bundesliga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Wolfsburg,all,Bundesliga,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Wolves,1,Premier League,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Wolves,all,Premier League,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2
1,Almeria,1,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Almeria,all,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Arsenal,1,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Arsenal,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Aston Villa,1,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Aston Villa,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Atalanta,2,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Atalanta,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Ath Bilbao,2,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Ath Bilbao,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Ath Madrid,2,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Ath Madrid,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Augsburg,1,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Augsburg,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Barcelona,1,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Barcelona,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bayern Munich,2,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bayern Munich,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Betis,1,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Betis,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bochum,0,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bochum,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bologna,0,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bologna,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bournemouth,0,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Bournemouth,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Brentford,1,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Brentford,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Brighton,2,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Brighton,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Cadiz,0,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Cadiz,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Celta,1,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Celta,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Chelsea,2,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Chelsea,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Cremonese,1,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Cremonese,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Crystal Palace,0,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Crystal Palace,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Dortmund,1,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Dortmund,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Ein Frankfurt,1,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Ein Frankfurt,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Elche,0,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Elche,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Empoli,2,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Empoli,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Espanol,0,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Espanol,all,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Everton,2,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Everton,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,FC Koln,0,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,FC Koln,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Fiorentina,0,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Fiorentina,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Freiburg,2,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Freiburg,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Fulham,1,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Fulham,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Getafe,0,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Getafe,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Girona,1,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Girona,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Hertha,1,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Hertha,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Hoffenheim,0,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Hoffenheim,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Inter,0,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Inter,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Juventus,0,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Juventus,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Lazio,0,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Lazio,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Lecce,1,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Lecce,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Leeds,1,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Leeds,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Leicester,2,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Leicester,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Leverkusen,1,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Leverkusen,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Liverpool,0,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Liverpool,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,M'gladbach,2,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,M'gladbach,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Mainz,1,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Mainz,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Mallorca,1,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Mallorca,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Man City,0,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Man City,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Man United,1,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Man United,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Milan,1,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Milan,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Monza,1,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Monza,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Napoli,1,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Napoli,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Newcastle,0,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Newcastle,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Nott'm Forest,2,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Nott'm Forest,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Osasuna,0,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Osasuna,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,RB Leipzig,0,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,RB Leipzig,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Real Madrid,2,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Real Madrid,all,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Roma,0,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Roma,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Salernitana,2,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Salernitana,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Sampdoria,2,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Sampdoria,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Sassuolo,2,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Sassuolo,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Schalke 04,1,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Schalke 04,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Sevilla,2,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Sevilla,all,La Liga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Sociedad,2,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Sociedad,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Southampton,2,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Southampton,all,Premier League,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Spezia,1,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Spezia,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Stuttgart,0,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Stuttgart,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Torino,2,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Torino,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Tottenham,1,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Tottenham,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Udinese,1,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Udinese,all,Serie A,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Union Berlin,0,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Union Berlin,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Valencia,0,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Valencia,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Valladolid,0,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Valladolid,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Vallecano,1,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Vallecano,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Verona,0,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Verona,all,Serie A,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Villarreal,2,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Villarreal,all,La Liga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Werder Bremen,0,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,Werder Bremen,all,Bundesliga,0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3
1,West Ham,0,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,West Ham,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Wolfsburg,2,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Wolfsburg,all,Bundesliga,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Wolves,0,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Wolves,all,Premier League,1,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3
1,Almeria,1,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Almeria,all,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Arsenal,1,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Arsenal,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Aston Villa,2,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Aston Villa,all,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Atalanta,1,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Atalanta,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Ath Bilbao,2,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Ath Bilbao,all,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Ath Madrid,0,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Ath Madrid,all,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Augsburg,1,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Augsburg,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Barcelona,1,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Barcelona,all,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Bayern Munich,1,Bundesliga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Bayern Munich,all,Bundesliga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Betis,0,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Betis,all,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Bochum,0,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Bochum,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Bologna,2,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Bologna,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Bournemouth,1,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Bournemouth,all,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Brentford,2,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Brentford,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Brighton,2,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Brighton,all,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Cadiz,1,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Cadiz,all,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Celta,2,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Celta,all,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Chelsea,2,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Chelsea,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Cremonese,0,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Cremonese,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Crystal Palace,0,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Crystal Palace,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Dortmund,2,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Dortmund,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Ein Frankfurt,1,Bundesliga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Ein Frankfurt,all,Bundesliga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Elche,0,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Elche,all,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Empoli,2,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Empoli,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Espanol,0,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Espanol,all,La Liga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Everton,1,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Everton,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,FC Koln,2,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,FC Koln,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Fiorentina,1,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Fiorentina,all,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Freiburg,2,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Freiburg,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Fulham,0,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Fulham,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Getafe,2,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Getafe,all,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Girona,1,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Girona,all,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Hertha,0,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Hertha,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Hoffenheim,1,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Hoffenheim,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Inter,2,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Inter,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Juventus,2,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Juventus,all,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Lazio,2,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Lazio,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Lecce,0,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Lecce,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Leeds,0,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Leeds,all,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Leicester,1,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Leicester,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Leverkusen,1,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Leverkusen,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Liverpool,1,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Liverpool,all,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,M'gladbach,0,Bundesliga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,M'gladbach,all,Bundesliga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Mainz,0,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Mainz,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Mallorca,1,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Mallorca,all,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Man City,1,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Man City,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Man United,2,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Man United,all,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Milan,1,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Milan,all,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Monza,0,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Monza,all,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Napoli,2,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Napoli,all,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Newcastle,1,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Newcastle,all,Premier League,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Nott'm Forest,0,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Nott'm Forest,all,Premier League,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Osasuna,1,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Osasuna,all,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,RB Leipzig,1,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,RB Leipzig,all,Bundesliga,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Real Madrid,0,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Real Madrid,all,La Liga,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
1,Roma,1,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Roma,all,Serie A,1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,4
1,Salernitana,1,Serie A,0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,4
